"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","192.168.0.63","162.159.135.232","QUIC","1292","Initial, DCID=0e11ae1ec68da101, PKN: 1, CRYPTO"
"2","0.000007","192.168.0.63","162.159.135.232","QUIC","1292","Initial, DCID=0e11ae1ec68da101, PKN: 2, PING, PADDING, CRYPTO, PADDING, PING, PING, PADDING, PING"
"3","0.000214","192.168.0.63","162.159.135.232","QUIC","118","0-RTT, DCID=0e11ae1ec68da101"
"4","0.016030","162.159.135.232","192.168.0.63","QUIC","1242","Initial, SCID=01992d234b85496bd1998e236a8540472e4616bb, PKN: 0, ACK"
"5","0.016481","162.159.135.232","192.168.0.63","QUIC","1242","Initial, SCID=01992d234b85496bd1998e236a8540472e4616bb, PKN: 1, ACK, CRYPTO"
"6","0.016482","162.159.135.232","192.168.0.63","QUIC","1242","Handshake, SCID=01992d234b85496bd1998e236a8540472e4616bb"
"7","0.016841","162.159.135.232","192.168.0.63","QUIC","66","Protected Payload (KP0)"
"8","0.016841","162.159.135.232","192.168.0.63","QUIC","66","Protected Payload (KP0)"
"9","0.016841","162.159.135.232","192.168.0.63","QUIC","91","Protected Payload (KP0)"
"10","0.017043","192.168.0.63","162.159.135.232","QUIC","1292","Handshake, DCID=01992d234b85496bd1998e236a8540472e4616bb"
"11","0.017070","192.168.0.63","162.159.135.232","QUIC","85","Protected Payload (KP0), DCID=01992d234b85496bd1998e236a8540472e4616bb"
"12","0.017163","192.168.0.63","162.159.135.232","QUIC","89","Protected Payload (KP0), DCID=01992d234b85496bd1998e236a8540472e4616bb"
"13","0.029313","162.159.135.232","192.168.0.63","QUIC","64","Protected Payload (KP0)"
"14","0.034556","162.159.135.232","192.168.0.63","QUIC","70","Protected Payload (KP0)"
"15","0.034810","192.168.0.63","162.159.135.232","QUIC","85","Protected Payload (KP0), DCID=01992d234b85496bd1998e236a8540472e4616bb"
"16","0.153056","192.168.0.63","162.159.135.232","QUIC","1225","Protected Payload (KP0), DCID=01992d234b85496bd1998e236a8540472e4616bb"
"17","0.173966","162.159.135.232","192.168.0.63","QUIC","66","Protected Payload (KP0)"
