"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","2600:8805:3803:6100:357c:4644:40b6:e846","2620:1ec:21::14","TLSv1.2","953","Application Data"
"2","0.000163","2600:8805:3803:6100:357c:4644:40b6:e846","2620:1ec:21::14","TCP","1474","50885  >  443 [ACK] Seq=880 Ack=1 Win=4096 Len=1400 [TCP segment of a reassembled PDU]"
"3","0.000203","2600:8805:3803:6100:357c:4644:40b6:e846","2620:1ec:21::14","TLSv1.2","422","Application Data"
"4","0.021603","2620:1ec:21::14","2600:8805:3803:6100:357c:4644:40b6:e846","TCP","74","443  >  50885 [ACK] Seq=1 Ack=880 Win=16381 Len=0"
"5","0.023010","2620:1ec:21::14","2600:8805:3803:6100:357c:4644:40b6:e846","TCP","74","443  >  50885 [ACK] Seq=1 Ack=2280 Win=16385 Len=0"
"6","0.023298","2620:1ec:21::14","2600:8805:3803:6100:357c:4644:40b6:e846","TCP","74","443  >  50885 [ACK] Seq=1 Ack=2628 Win=16384 Len=0"
"7","0.086245","2600:8805:3803:6100:357c:4644:40b6:e846","2620:1ec:21::14","TCP","1474","50885  >  443 [ACK] Seq=2628 Ack=1 Win=4096 Len=1400 [TCP segment of a reassembled PDU]"
"8","0.086343","2600:8805:3803:6100:357c:4644:40b6:e846","2620:1ec:21::14","TLSv1.2","1049","Application Data"
"9","0.088162","2620:1ec:21::14","2600:8805:3803:6100:357c:4644:40b6:e846","TLSv1.2","475","Application Data"
"10","0.088227","2600:8805:3803:6100:357c:4644:40b6:e846","2620:1ec:21::14","TCP","74","50885  >  443 [ACK] Seq=5003 Ack=402 Win=4089 Len=0"
"11","0.105019","2620:1ec:21::14","2600:8805:3803:6100:357c:4644:40b6:e846","TCP","74","443  >  50885 [ACK] Seq=402 Ack=4028 Win=16385 Len=0"
"12","0.109282","2620:1ec:21::14","2600:8805:3803:6100:357c:4644:40b6:e846","TCP","74","443  >  50885 [ACK] Seq=402 Ack=5003 Win=16381 Len=0"
"13","0.260933","2620:1ec:21::14","2600:8805:3803:6100:357c:4644:40b6:e846","TLSv1.2","613","Application Data"
"14","0.260933","2620:1ec:21::14","2600:8805:3803:6100:357c:4644:40b6:e846","TLSv1.2","112","Application Data"
"15","0.260988","2600:8805:3803:6100:357c:4644:40b6:e846","2620:1ec:21::14","TCP","74","50885  >  443 [ACK] Seq=5003 Ack=979 Win=4086 Len=0"
"16","0.304942","2600:8805:3803:6100:357c:4644:40b6:e846","2620:1ec:21::14","TCP","1474","50885  >  443 [ACK] Seq=5003 Ack=979 Win=4096 Len=1400 [TCP segment of a reassembled PDU]"
"17","0.305127","2600:8805:3803:6100:357c:4644:40b6:e846","2620:1ec:21::14","TLSv1.2","1323","Application Data"
"18","0.305228","2600:8805:3803:6100:357c:4644:40b6:e846","2620:1ec:21::14","TLSv1.2","528","Application Data"
"19","0.324649","2620:1ec:21::14","2600:8805:3803:6100:357c:4644:40b6:e846","TCP","74","443  >  50885 [ACK] Seq=979 Ack=6403 Win=16385 Len=0"
"20","0.327269","2620:1ec:21::14","2600:8805:3803:6100:357c:4644:40b6:e846","TCP","74","443  >  50885 [ACK] Seq=979 Ack=8106 Win=16385 Len=0"
"21","0.341535","2600:8805:3803:6100:357c:4644:40b6:e846","2620:1ec:21::14","TCP","1474","50885  >  443 [ACK] Seq=8106 Ack=979 Win=4096 Len=1400 [TCP segment of a reassembled PDU]"
"22","0.341540","2600:8805:3803:6100:357c:4644:40b6:e846","2620:1ec:21::14","TCP","1474","50885  >  443 [ACK] Seq=9506 Ack=979 Win=4096 Len=1400 [TCP segment of a reassembled PDU]"
