"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","2600:8805:3803:6100:357c:4644:40b6:e846","2620:1ec:21::14","TCP","1474","50885  >  443 [ACK] Seq=1 Ack=1 Win=4096 Len=1400 [TCP segment of a reassembled PDU]"
"2","0.000071","2600:8805:3803:6100:357c:4644:40b6:e846","2620:1ec:21::14","TLSv1.2","1349","Application Data"
"3","0.016051","2620:1ec:21::14","2600:8805:3803:6100:357c:4644:40b6:e846","TCP","74","443  >  50885 [ACK] Seq=1 Ack=1401 Win=16385 Len=0"
"4","0.016376","2620:1ec:21::14","2600:8805:3803:6100:357c:4644:40b6:e846","TCP","74","443  >  50885 [ACK] Seq=1 Ack=2676 Win=16380 Len=0"
"5","0.020884","2600:8805:3803:6100:357c:4644:40b6:e846","2620:1ec:21::14","TCP","98","51483  >  443 [SYN, ECE, CWR] Seq=0 Win=65535 Len=0 MSS=1440 WS=64 TSval=448917841 TSecr=0 SACK_PERM"
"6","0.020986","2600:8805:3803:6100:357c:4644:40b6:e846","2620:1ec:21::14","TCP","98","51484  >  443 [SYN, ECE, CWR] Seq=0 Win=65535 Len=0 MSS=1440 WS=64 TSval=1538725673 TSecr=0 SACK_PERM"
"7","0.044267","2620:1ec:21::14","2600:8805:3803:6100:357c:4644:40b6:e846","TCP","86","443  >  51484 [SYN, ACK, ECE] Seq=0 Ack=1 Win=65535 Len=0 MSS=1400 WS=256 SACK_PERM"
"8","0.044396","2600:8805:3803:6100:357c:4644:40b6:e846","2620:1ec:21::14","TCP","74","51484  >  443 [ACK] Seq=1 Ack=1 Win=262144 Len=0"
"9","0.044902","2620:1ec:21::14","2600:8805:3803:6100:357c:4644:40b6:e846","TCP","86","443  >  51483 [SYN, ACK, ECE] Seq=0 Ack=1 Win=65535 Len=0 MSS=1400 WS=256 SACK_PERM"
"10","0.045008","2600:8805:3803:6100:357c:4644:40b6:e846","2620:1ec:21::14","TCP","74","51483  >  443 [ACK] Seq=1 Ack=1 Win=262144 Len=0"
"11","0.045257","2600:8805:3803:6100:357c:4644:40b6:e846","2620:1ec:21::14","TCP","1474","51484  >  443 [ACK] Seq=1 Ack=1 Win=262144 Len=1400 [TCP segment of a reassembled PDU]"
"12","0.045320","2600:8805:3803:6100:357c:4644:40b6:e846","2620:1ec:21::14","TLSv1.2","428","Client Hello (SNI=linkedin.com)"
"13","0.045963","2600:8805:3803:6100:357c:4644:40b6:e846","2620:1ec:21::14","TCP","1474","51483  >  443 [ACK] Seq=1 Ack=1 Win=262144 Len=1400 [TCP segment of a reassembled PDU]"
"14","0.045966","2600:8805:3803:6100:357c:4644:40b6:e846","2620:1ec:21::14","TLSv1.2","396","Client Hello (SNI=linkedin.com)"
"15","0.071318","2620:1ec:21::14","2600:8805:3803:6100:357c:4644:40b6:e846","TCP","74","443  >  51484 [ACK] Seq=1 Ack=1401 Win=4193280 Len=0"
"16","0.071359","2620:1ec:21::14","2600:8805:3803:6100:357c:4644:40b6:e846","TCP","74","443  >  51484 [ACK] Seq=1 Ack=1755 Win=4194560 Len=0"
"17","0.072347","2620:1ec:21::14","2600:8805:3803:6100:357c:4644:40b6:e846","TCP","74","[TCP Dup ACK 16#1] 443  >  51484 [ACK] Seq=1 Ack=1755 Win=4194560 Len=0"
"18","0.072684","2620:1ec:21::14","2600:8805:3803:6100:357c:4644:40b6:e846","TCP","1514","443  >  51484 [ACK] Seq=1 Ack=1755 Win=4194560 Len=1440 [TCP segment of a reassembled PDU]"
"19","0.072685","2620:1ec:21::14","2600:8805:3803:6100:357c:4644:40b6:e846","TCP","1514","443  >  51484 [ACK] Seq=1441 Ack=1755 Win=4194560 Len=1440 [TCP segment of a reassembled PDU]"
