"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","2600:8805:3803:6100:357c:4644:40b6:e846","2620:1ec:21::14","TCP","1474","50885  >  443 [ACK] Seq=1 Ack=1 Win=4096 Len=1400 [TCP segment of a reassembled PDU]"
"2","0.000007","2600:8805:3803:6100:357c:4644:40b6:e846","2620:1ec:21::14","TCP","1474","50885  >  443 [ACK] Seq=1401 Ack=1 Win=4096 Len=1400 [TCP segment of a reassembled PDU]"
"3","0.000080","2600:8805:3803:6100:357c:4644:40b6:e846","2620:1ec:21::14","TLSv1.2","176","Application Data"
"4","0.000123","2600:8805:3803:6100:357c:4644:40b6:e846","2620:1ec:21::14","TLSv1.2","201","Application Data"
"5","0.000866","2600:8805:3803:6100:357c:4644:40b6:e846","2620:1ec:21::14","TCP","1474","50885  >  443 [ACK] Seq=3030 Ack=1 Win=4096 Len=1400 [TCP segment of a reassembled PDU]"
"6","0.000870","2600:8805:3803:6100:357c:4644:40b6:e846","2620:1ec:21::14","TCP","1474","50885  >  443 [ACK] Seq=4430 Ack=1 Win=4096 Len=1400 [TCP segment of a reassembled PDU]"
"7","0.000889","2600:8805:3803:6100:357c:4644:40b6:e846","2620:1ec:21::14","TLSv1.2","314","Application Data"
"8","0.000914","2600:8805:3803:6100:357c:4644:40b6:e846","2620:1ec:21::14","TLSv1.2","201","Application Data"
"9","0.021272","2620:1ec:21::14","2600:8805:3803:6100:357c:4644:40b6:e846","TCP","74","443  >  50885 [ACK] Seq=1 Ack=1401 Win=16380 Len=0"
"10","0.021658","2620:1ec:21::14","2600:8805:3803:6100:357c:4644:40b6:e846","TCP","74","443  >  50885 [ACK] Seq=1 Ack=3030 Win=16385 Len=0"
"11","0.022152","2620:1ec:21::14","2600:8805:3803:6100:357c:4644:40b6:e846","TCP","74","443  >  50885 [ACK] Seq=1 Ack=4430 Win=16380 Len=0"
"12","0.022781","2620:1ec:21::14","2600:8805:3803:6100:357c:4644:40b6:e846","TCP","74","443  >  50885 [ACK] Seq=1 Ack=6070 Win=16385 Len=0"
"13","0.022782","2620:1ec:21::14","2600:8805:3803:6100:357c:4644:40b6:e846","TCP","74","443  >  50885 [ACK] Seq=1 Ack=6197 Win=16385 Len=0"
"14","0.059129","2620:1ec:21::14","2600:8805:3803:6100:357c:4644:40b6:e846","TLSv1.2","135","Application Data"
