"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","13.107.42.14","100.65.82.205","TLSv1.2","100","Application Data"
"2","0.000193","100.65.82.205","13.107.42.14","TCP","54","50364  >  443 [ACK] Seq=1 Ack=47 Win=34650 Len=0"
"3","0.002066","100.65.82.205","13.107.42.14","TLSv1.2","96","Application Data"
"4","0.002290","100.65.82.205","13.107.42.14","TLSv1.2","96","Application Data"
"5","0.012706","13.107.42.14","100.65.82.205","TCP","56","443  >  50364 [ACK] Seq=47 Ack=85 Win=16381 Len=0"
"6","0.506633","100.65.82.205","13.107.42.14","TCP","1494","50364  >  443 [ACK] Seq=85 Ack=47 Win=34651 Len=1440 [TCP segment of a reassembled PDU]"
"7","0.506792","100.65.82.205","13.107.42.14","TLSv1.2","1249","Application Data"
"8","0.506920","100.65.82.205","13.107.42.14","TCP","1494","50364  >  443 [ACK] Seq=2720 Ack=47 Win=34651 Len=1440 [TCP segment of a reassembled PDU]"
"9","0.506925","100.65.82.205","13.107.42.14","TCP","1494","50364  >  443 [ACK] Seq=4160 Ack=47 Win=34651 Len=1440 [TCP segment of a reassembled PDU]"
"10","0.506927","100.65.82.205","13.107.42.14","TCP","1494","50364  >  443 [ACK] Seq=5600 Ack=47 Win=34651 Len=1440 [TCP segment of a reassembled PDU]"
"11","0.506929","100.65.82.205","13.107.42.14","TCP","1494","50364  >  443 [ACK] Seq=7040 Ack=47 Win=34651 Len=1440 [TCP segment of a reassembled PDU]"
"12","0.506960","100.65.82.205","13.107.42.14","TLSv1.2","620","Application Data"
"13","0.519632","13.107.42.14","100.65.82.205","TCP","56","443  >  50364 [ACK] Seq=47 Ack=1525 Win=16385 Len=0"
"14","0.519633","13.107.42.14","100.65.82.205","TCP","56","443  >  50364 [ACK] Seq=47 Ack=9046 Win=16382 Len=0"
"15","0.986304","13.107.42.14","100.65.82.205","TLSv1.2","238","Application Data"
"16","0.986305","13.107.42.14","100.65.82.205","TCP","238","[TCP Retransmission] 443  >  50364 [PSH, ACK] Seq=47 Ack=9046 Win=16382 Len=184"
"17","0.986362","100.65.82.205","13.107.42.14","TCP","54","50364  >  443 [ACK] Seq=9046 Ack=231 Win=34648 Len=0"
"18","0.986412","100.65.82.205","13.107.42.14","TCP","66","[TCP Dup ACK 17#1] 50364  >  443 [ACK] Seq=9046 Ack=231 Win=34648 Len=0 SLE=47 SRE=231"
"19","1.037987","100.65.82.205","13.107.42.14","TCP","1494","50364  >  443 [ACK] Seq=9046 Ack=231 Win=34651 Len=1440 [TCP segment of a reassembled PDU]"
"20","1.038031","100.65.82.205","13.107.42.14","TLSv1.2","1249","Application Data"
"21","1.038179","100.65.82.205","13.107.42.14","TCP","1494","50364  >  443 [ACK] Seq=11681 Ack=231 Win=34651 Len=1440 [TCP segment of a reassembled PDU]"
"22","1.038182","100.65.82.205","13.107.42.14","TCP","1494","50364  >  443 [ACK] Seq=13121 Ack=231 Win=34651 Len=1440 [TCP segment of a reassembled PDU]"
"23","1.038184","100.65.82.205","13.107.42.14","TCP","1494","50364  >  443 [ACK] Seq=14561 Ack=231 Win=34651 Len=1440 [TCP segment of a reassembled PDU]"
"24","1.038185","100.65.82.205","13.107.42.14","TCP","1494","50364  >  443 [ACK] Seq=16001 Ack=231 Win=34651 Len=1440 [TCP segment of a reassembled PDU]"
"25","1.038200","100.65.82.205","13.107.42.14","TLSv1.2","602","Application Data"
"26","1.038249","100.65.82.205","13.107.42.14","TCP","1494","50364  >  443 [ACK] Seq=17989 Ack=231 Win=34651 Len=1440 [TCP segment of a reassembled PDU]"
"27","1.038265","100.65.82.205","13.107.42.14","TLSv1.2","1278","Application Data"
"28","1.038280","100.65.82.205","13.107.42.14","TLSv1.2","273","Application Data"
"29","1.048919","13.107.42.14","100.65.82.205","TCP","56","443  >  50364 [ACK] Seq=231 Ack=10486 Win=16385 Len=0"
"30","1.049240","13.107.42.14","100.65.82.205","TCP","56","443  >  50364 [ACK] Seq=231 Ack=16001 Win=16379 Len=0"
"31","1.049240","13.107.42.14","100.65.82.205","TCP","56","443  >  50364 [ACK] Seq=231 Ack=17989 Win=16385 Len=0"
"32","1.049920","13.107.42.14","100.65.82.205","TCP","56","443  >  50364 [ACK] Seq=231 Ack=20872 Win=16385 Len=0"
"33","1.060515","100.65.82.205","13.107.42.14","TCP","1494","50364  >  443 [ACK] Seq=20872 Ack=231 Win=34651 Len=1440 [TCP segment of a reassembled PDU]"
"34","1.060521","100.65.82.205","13.107.42.14","TCP","1494","50364  >  443 [ACK] Seq=22312 Ack=231 Win=34651 Len=1440 [TCP segment of a reassembled PDU]"
"35","1.060563","100.65.82.205","13.107.42.14","TLSv1.2","82","Application Data"
"36","1.060621","100.65.82.205","13.107.42.14","TLSv1.2","402","Application Data"
"37","1.071488","13.107.42.14","100.65.82.205","TCP","56","443  >  50364 [ACK] Seq=231 Ack=22312 Win=16379 Len=0"
"38","1.071740","13.107.42.14","100.65.82.205","TCP","56","443  >  50364 [ACK] Seq=231 Ack=24128 Win=16385 Len=0"
"39","1.086485","100.65.82.205","13.107.42.14","TLSv1.2","96","Application Data"
"40","1.087938","100.65.82.205","13.107.42.14","TCP","1494","50364  >  443 [ACK] Seq=24170 Ack=231 Win=34651 Len=1440 [TCP segment of a reassembled PDU]"
"41","1.087978","100.65.82.205","13.107.42.14","TLSv1.2","1306","Application Data"
"42","1.097745","13.107.42.14","100.65.82.205","TCP","56","443  >  50364 [ACK] Seq=231 Ack=24170 Win=16384 Len=0"
"43","1.099027","13.107.42.14","100.65.82.205","TCP","56","443  >  50364 [ACK] Seq=231 Ack=26862 Win=16385 Len=0"
"44","1.126458","13.107.42.14","100.65.82.205","TLSv1.2","236","Application Data"
"45","1.126551","100.65.82.205","13.107.42.14","TCP","54","50364  >  443 [ACK] Seq=26862 Ack=413 Win=34648 Len=0"
"46","1.148208","13.107.42.14","100.65.82.205","TLSv1.2","247","Application Data"
"47","1.148270","100.65.82.205","13.107.42.14","TCP","54","50364  >  443 [ACK] Seq=26862 Ack=606 Win=34647 Len=0"
"48","1.148344","13.107.42.14","100.65.82.205","TLSv1.2","266","Application Data"
"49","1.148345","13.107.42.14","100.65.82.205","TLSv1.2","102","Application Data"
"50","1.148376","100.65.82.205","13.107.42.14","TCP","54","50364  >  443 [ACK] Seq=26862 Ack=866 Win=34643 Len=0"
"51","1.192731","13.107.42.14","100.65.82.205","TLSv1.2","92","Application Data"
"52","1.192804","100.65.82.205","13.107.42.14","TCP","54","50364  >  443 [ACK] Seq=26862 Ack=904 Win=34650 Len=0"
"53","1.226113","13.107.42.14","100.65.82.205","TCP","1514","443  >  50364 [ACK] Seq=904 Ack=26862 Win=16385 Len=1460 [TCP segment of a reassembled PDU]"
"54","1.226114","13.107.42.14","100.65.82.205","TLSv1.2","1138","Application Data"
"55","1.226114","13.107.42.14","100.65.82.205","TLSv1.2","786","Application Data"
"56","1.226187","100.65.82.205","13.107.42.14","TCP","54","50364  >  443 [ACK] Seq=26862 Ack=4180 Win=34599 Len=0"
"57","1.227303","100.65.82.205","13.107.42.14","TCP","54","[TCP Window Update] 50364  >  443 [ACK] Seq=26862 Ack=4180 Win=34651 Len=0"
"58","1.230796","13.107.42.14","100.65.82.205","TCP","1514","443  >  50364 [ACK] Seq=4180 Ack=26862 Win=16385 Len=1460 [TCP segment of a reassembled PDU]"
"59","1.230797","13.107.42.14","100.65.82.205","TCP","1514","443  >  50364 [ACK] Seq=5640 Ack=26862 Win=16385 Len=1460 [TCP segment of a reassembled PDU]"
"60","1.230867","13.107.42.14","100.65.82.205","TLSv1.2","1268","Application Data"
"61","1.230868","13.107.42.14","100.65.82.205","TCP","1514","443  >  50364 [ACK] Seq=8314 Ack=26862 Win=16385 Len=1460 [TCP segment of a reassembled PDU]"
"62","1.230873","100.65.82.205","13.107.42.14","TCP","54","50364  >  443 [ACK] Seq=26862 Ack=7100 Win=34605 Len=0"
"63","1.230891","100.65.82.205","13.107.42.14","TCP","54","50364  >  443 [ACK] Seq=26862 Ack=9774 Win=34563 Len=0"
"64","1.231091","13.107.42.14","100.65.82.205","TCP","1514","443  >  50364 [ACK] Seq=9774 Ack=26862 Win=16385 Len=1460 [TCP segment of a reassembled PDU]"
"65","1.231092","13.107.42.14","100.65.82.205","TLSv1.2","1268","Application Data"
"66","1.231092","13.107.42.14","100.65.82.205","TCP","1514","443  >  50364 [ACK] Seq=12448 Ack=26862 Win=16385 Len=1460 [TCP segment of a reassembled PDU]"
"67","1.231093","13.107.42.14","100.65.82.205","TCP","1514","443  >  50364 [ACK] Seq=13908 Ack=26862 Win=16385 Len=1460 [TCP segment of a reassembled PDU]"
"68","1.231112","100.65.82.205","13.107.42.14","TCP","54","50364  >  443 [ACK] Seq=26862 Ack=15368 Win=34476 Len=0"
"69","1.231336","13.107.42.14","100.65.82.205","TLSv1.2","1268","Application Data"
"70","1.231337","13.107.42.14","100.65.82.205","TCP","1514","443  >  50364 [ACK] Seq=16582 Ack=26862 Win=16385 Len=1460 [TCP segment of a reassembled PDU]"
"71","1.231353","100.65.82.205","13.107.42.14","TCP","54","50364  >  443 [ACK] Seq=26862 Ack=18042 Win=34434 Len=0"
"72","1.232175","13.107.42.14","100.65.82.205","TCP","1514","443  >  50364 [ACK] Seq=18042 Ack=26862 Win=16385 Len=1460 [TCP segment of a reassembled PDU]"
"73","1.232176","13.107.42.14","100.65.82.205","TLSv1.2","1268","Application Data"
"74","1.232177","13.107.42.14","100.65.82.205","TCP","1514","443  >  50364 [ACK] Seq=20716 Ack=26862 Win=16385 Len=1460 [TCP segment of a reassembled PDU]"
"75","1.232177","13.107.42.14","100.65.82.205","TCP","1514","443  >  50364 [ACK] Seq=22176 Ack=26862 Win=16385 Len=1460 [TCP segment of a reassembled PDU]"
"76","1.232178","13.107.42.14","100.65.82.205","TLSv1.2","1268","Application Data"
"77","1.232178","13.107.42.14","100.65.82.205","TCP","1514","443  >  50364 [ACK] Seq=24850 Ack=26862 Win=16385 Len=1460 [TCP segment of a reassembled PDU]"
"78","1.232178","13.107.42.14","100.65.82.205","TCP","1514","443  >  50364 [ACK] Seq=26310 Ack=26862 Win=16385 Len=1460 [TCP segment of a reassembled PDU]"
"79","1.232179","13.107.42.14","100.65.82.205","TLSv1.2","1268","Application Data"
"80","1.232180","13.107.42.14","100.65.82.205","TCP","1514","443  >  50364 [ACK] Seq=28984 Ack=26862 Win=16385 Len=1460 [TCP segment of a reassembled PDU]"
"81","1.232180","13.107.42.14","100.65.82.205","TCP","1514","443  >  50364 [ACK] Seq=30444 Ack=26862 Win=16385 Len=1460 [TCP segment of a reassembled PDU]"
"82","1.232181","13.107.42.14","100.65.82.205","TLSv1.2","1268","Application Data"
"83","1.232181","13.107.42.14","100.65.82.205","TCP","1514","443  >  50364 [ACK] Seq=33118 Ack=26862 Win=16385 Len=1460 [TCP segment of a reassembled PDU]"
"84","1.232182","13.107.42.14","100.65.82.205","TCP","1514","443  >  50364 [ACK] Seq=34578 Ack=26862 Win=16385 Len=1460 [TCP segment of a reassembled PDU]"
"85","1.232182","13.107.42.14","100.65.82.205","TLSv1.2","66","Application Data"
"86","1.232182","13.107.42.14","100.65.82.205","TLSv1.2","1294","Application Data"
"87","1.232183","13.107.42.14","100.65.82.205","TCP","1514","443  >  50364 [ACK] Seq=37290 Ack=26862 Win=16385 Len=1460 [TCP segment of a reassembled PDU]"
"88","1.232243","100.65.82.205","13.107.42.14","TCP","54","50364  >  443 [ACK] Seq=26862 Ack=33118 Win=34198 Len=0"
"89","1.232275","100.65.82.205","13.107.42.14","TCP","54","50364  >  443 [ACK] Seq=26862 Ack=38750 Win=34110 Len=0"
"90","1.232849","100.65.82.205","13.107.42.14","TCP","54","[TCP Window Update] 50364  >  443 [ACK] Seq=26862 Ack=38750 Win=34651 Len=0"
"91","1.254701","13.107.42.14","100.65.82.205","TCP","1514","443  >  50364 [ACK] Seq=38750 Ack=26862 Win=16385 Len=1460 [TCP segment of a reassembled PDU]"
"92","1.254701","13.107.42.14","100.65.82.205","TLSv1.2","1268","Application Data"
"93","1.254746","13.107.42.14","100.65.82.205","TCP","1514","443  >  50364 [ACK] Seq=41424 Ack=26862 Win=16385 Len=1460 [TCP segment of a reassembled PDU]"
"94","1.254747","13.107.42.14","100.65.82.205","TCP","1514","443  >  50364 [ACK] Seq=42884 Ack=26862 Win=16385 Len=1460 [TCP segment of a reassembled PDU]"
"95","1.254755","100.65.82.205","13.107.42.14","TCP","54","50364  >  443 [ACK] Seq=26862 Ack=41424 Win=34609 Len=0"
"96","1.254805","100.65.82.205","13.107.42.14","TCP","54","50364  >  443 [ACK] Seq=26862 Ack=44344 Win=34563 Len=0"
"97","1.255602","100.65.82.205","13.107.42.14","TCP","54","[TCP Window Update] 50364  >  443 [ACK] Seq=26862 Ack=44344 Win=34651 Len=0"
"98","1.255687","13.107.42.14","100.65.82.205","TLSv1.2","1268","Application Data"
"99","1.255688","13.107.42.14","100.65.82.205","TCP","1514","443  >  50364 [ACK] Seq=45558 Ack=26862 Win=16385 Len=1460 [TCP segment of a reassembled PDU]"
"100","1.255731","100.65.82.205","13.107.42.14","TCP","54","50364  >  443 [ACK] Seq=26862 Ack=47018 Win=34609 Len=0"
"101","1.256249","13.107.42.14","100.65.82.205","TCP","1514","443  >  50364 [ACK] Seq=47018 Ack=26862 Win=16385 Len=1460 [TCP segment of a reassembled PDU]"
"102","1.256250","13.107.42.14","100.65.82.205","TLSv1.2","1268","Application Data"
"103","1.256251","13.107.42.14","100.65.82.205","TCP","1514","443  >  50364 [ACK] Seq=49692 Ack=26862 Win=16385 Len=1460 [TCP segment of a reassembled PDU]"
"104","1.256251","13.107.42.14","100.65.82.205","TCP","1514","443  >  50364 [ACK] Seq=51152 Ack=26862 Win=16385 Len=1460 [TCP segment of a reassembled PDU]"
"105","1.256355","100.65.82.205","13.107.42.14","TCP","54","50364  >  443 [ACK] Seq=26862 Ack=52612 Win=34651 Len=0"
"106","1.266615","100.65.82.205","13.107.42.14","TCP","1494","50364  >  443 [ACK] Seq=26862 Ack=52612 Win=34651 Len=1440 [TCP segment of a reassembled PDU]"
"107","1.266687","100.65.82.205","13.107.42.14","TLSv1.2","1249","Application Data"
"108","1.267861","100.65.82.205","13.107.42.14","TLSv1.2","650","Application Data"
"109","1.272895","13.107.42.14","100.65.82.205","TLSv1.2","1268","Application Data"
"110","1.272896","13.107.42.14","100.65.82.205","TCP","1514","443  >  50364 [ACK] Seq=53826 Ack=26862 Win=16385 Len=1460 [TCP segment of a reassembled PDU]"
