"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","2600:8805:3803:6100:c100:e220:6ae:755","2620:1ec:21::14","TCP","1474","54869  >  443 [ACK] Seq=1 Ack=1 Win=4096 Len=1400 [TCP segment of a reassembled PDU]"
"2","0.000006","2600:8805:3803:6100:c100:e220:6ae:755","2620:1ec:21::14","TCP","1474","54869  >  443 [ACK] Seq=1401 Ack=1 Win=4096 Len=1400 [TCP segment of a reassembled PDU]"
"3","0.000086","2600:8805:3803:6100:c100:e220:6ae:755","2620:1ec:21::14","TLSv1.2","312","Application Data"
"4","0.000139","2600:8805:3803:6100:c100:e220:6ae:755","2620:1ec:21::14","TLSv1.2","201","Application Data"
"5","0.017219","2620:1ec:21::14","2600:8805:3803:6100:c100:e220:6ae:755","TCP","74","443  >  54869 [ACK] Seq=1 Ack=1401 Win=16385 Len=0"
"6","0.017528","2620:1ec:21::14","2600:8805:3803:6100:c100:e220:6ae:755","TCP","74","443  >  54869 [ACK] Seq=1 Ack=2801 Win=16380 Len=0"
"7","0.017528","2620:1ec:21::14","2600:8805:3803:6100:c100:e220:6ae:755","TCP","74","443  >  54869 [ACK] Seq=1 Ack=3166 Win=16385 Len=0"
"8","0.097825","2620:1ec:21::14","2600:8805:3803:6100:c100:e220:6ae:755","TLSv1.2","364","Application Data"
"9","0.097940","2600:8805:3803:6100:c100:e220:6ae:755","2620:1ec:21::14","TCP","74","54869  >  443 [ACK] Seq=3166 Ack=291 Win=4091 Len=0"
"10","0.098428","2620:1ec:21::14","2600:8805:3803:6100:c100:e220:6ae:755","TLSv1.2","122","Application Data"
"11","0.098430","2620:1ec:21::14","2600:8805:3803:6100:c100:e220:6ae:755","TLSv1.2","112","Application Data"
"12","0.098504","2600:8805:3803:6100:c100:e220:6ae:755","2620:1ec:21::14","TCP","74","54869  >  443 [ACK] Seq=3166 Ack=377 Win=4094 Len=0"
"13","1.377504","2600:8805:3803:6100:c100:e220:6ae:755","2620:1ec:21::14","TLSv1.2","953","Application Data"
"14","1.377596","2600:8805:3803:6100:c100:e220:6ae:755","2620:1ec:21::14","TCP","1474","54869  >  443 [ACK] Seq=4045 Ack=377 Win=4096 Len=1400 [TCP segment of a reassembled PDU]"
"15","1.377679","2600:8805:3803:6100:c100:e220:6ae:755","2620:1ec:21::14","TLSv1.2","487","Application Data"
"16","1.416386","2600:8805:3803:6100:c100:e220:6ae:755","2620:1ec:21::14","TCP","1474","[TCP Retransmission] 54869  >  443 [PSH, ACK] Seq=4458 Ack=377 Win=4096 Len=1400 [TCP segment of a reassembled PDU]"
"17","1.452397","2600:8805:3803:6100:c100:e220:6ae:755","2620:1ec:21::14","TCP","1474","54869  >  443 [ACK] Seq=5858 Ack=377 Win=4096 Len=1400 [TCP segment of a reassembled PDU]"
"18","1.535034","2620:1ec:21::14","2600:8805:3803:6100:c100:e220:6ae:755","TCP","74","443  >  54869 [ACK] Seq=377 Ack=4045 Win=16382 Len=0"
"19","1.535037","2620:1ec:21::14","2600:8805:3803:6100:c100:e220:6ae:755","TCP","74","443  >  54869 [ACK] Seq=377 Ack=5858 Win=16385 Len=0"
"20","1.535242","2600:8805:3803:6100:c100:e220:6ae:755","2620:1ec:21::14","TLSv1.2","1099","Application Data"
"21","1.536007","2620:1ec:21::14","2600:8805:3803:6100:c100:e220:6ae:755","TCP","86","[TCP Dup ACK 19#1] 443  >  54869 [ACK] Seq=377 Ack=5858 Win=16385 Len=0 SLE=4458 SRE=5858"
"22","1.536052","2620:1ec:21::14","2600:8805:3803:6100:c100:e220:6ae:755","TCP","74","443  >  54869 [ACK] Seq=377 Ack=7258 Win=16380 Len=0"
"23","1.551065","2620:1ec:21::14","2600:8805:3803:6100:c100:e220:6ae:755","TCP","74","443  >  54869 [ACK] Seq=377 Ack=8283 Win=16385 Len=0"
"24","1.629633","2620:1ec:21::14","2600:8805:3803:6100:c100:e220:6ae:755","TLSv1.2","475","Application Data"
"25","1.629693","2600:8805:3803:6100:c100:e220:6ae:755","2620:1ec:21::14","TCP","74","54869  >  443 [ACK] Seq=8283 Ack=778 Win=4089 Len=0"
"26","1.748094","2620:1ec:21::14","2600:8805:3803:6100:c100:e220:6ae:755","TLSv1.2","715","Application Data"
"27","1.748096","2620:1ec:21::14","2600:8805:3803:6100:c100:e220:6ae:755","TLSv1.2","112","Application Data"
"28","1.748681","2600:8805:3803:6100:c100:e220:6ae:755","2620:1ec:21::14","TCP","74","54869  >  443 [ACK] Seq=8283 Ack=1457 Win=4085 Len=0"
"29","1.750550","2600:8805:3803:6100:c100:e220:6ae:755","2620:1ec:21::14","TLSv1.2","116","Application Data"
"30","1.763067","2600:8805:3803:6100:c100:e220:6ae:755","2620:1ec:21::14","TLSv1.2","1055","Application Data"
"31","1.818015","2600:8805:3803:6100:c100:e220:6ae:755","2620:1ec:21::14","TLSv1.2","1466","Application Data"
"32","1.818412","2600:8805:3803:6100:c100:e220:6ae:755","2620:1ec:21::14","TLSv1.2","457","Application Data"
